"","ModelID","ID","GSM1169222","GSM1169223","GSM1169224","GSM1169225","GSM1169226","GSM1169227","GSM1169228","GSM1169229","GSM1169230","GSM1169231","GSM1169232","GSM1169233","GSM1169234","GSM1169235","GSM1169236","GSM1169237"
"1","'PCCGCIGL_06133'","Skluy_65.1.19:19",0.183042759,0.243136941,0.218041304,0.130186618,0.024959115,-0.065547042,0.200184576,0.152377703,0.575734544,0.537460578,0.451308609,0.386979291,0.058244318,0.027848157,-0.193911217,-0.02807409
"2","'PCCGCIGL_05201'","Skluy_10.5.9:9",0.209980045,0.087053417,0.181734959,0.199510566,0.31111529,0.525515022,0.479871691,0.546077523,-0.240528003,-0.07023941,0.05417839,-0.051608903,-0.146665544,-0.070096604,0.10765857,0.024926265
"3","'PCCGCIGL_00527'","Skluy_73.2.3:3",0.165936324,0.190365322,0.48977296,0.451518185,0.177269954,0.548586186,0.295750454,0.286839254,0.764686018,0.653219874,0.67421076,0.507811298,-0.703517913,-0.857438948,-0.776971439,-0.610522592
"4","'PCCGCIGL_01866'","Skluy_28.3.18:18",-1.229499111,-1.21499754,-1.28174281,-1.474149713,-0.719090271,-0.950991648,-0.881092524,-0.92483344,-1.453434851,-1.780479374,-1.645166871,-1.477997429,0.035071797,-0.407093369,-0.165460553,-0.140232642
"5","'PCCGCIGL_07093'","Skluy_0.3.4:4",0.10830173,0.238442576,-0.029668955,0.31838099,-0.336269849,-0.509828179,-0.520524549,-0.343470182,0.269582201,0.364248825,0.302118505,0.567879382,-0.171918625,-0.246348433,-0.287459925,-0.498415736
"6","'PCCGCIGL_01389'","Skluy_14.4.14:14",0.198783464,0.35052585,0.377634192,0.269343513,0.405213636,0.369794617,0.375088177,0.37861354,-0.168436436,0.106424045,-0.081801436,0.170136352,0.166250807,0.001025417,-0.066455302,0.144042808
"7","'PCCGCIGL_06386'","Skluy_102.2.14:14",-0.163318217,-0.203819453,-0.20564149,-0.192188539,0.093654849,0.133652116,0.247404464,0.048828572,-0.375439362,-0.511039365,-0.563524709,-0.364826125,-0.056881015,-0.266054047,-0.207222092,-0.146865917
"8","'PCCGCIGL_06009'","Skluy_68.1.9:9",0.652118424,0.655636114,0.644063825,0.608165289,0.854850975,0.911125194,0.897296954,0.919094084,0.036814562,0.149158376,-0.294343268,0.063743493,0.108898509,0.114683937,0.337756563,0.273835284
"9","'PCCGCIGL_06628'","Skluy_18.3.2:2",-0.272606412,0.568992568,0.389771198,-2.17991355,0.629974622,-0.227621853,0.251407902,-0.223584621,0.644563801,0.162345944,0.562649239,-1.34075723,-0.561582121,-0.537100489,-1.100624632,0.239277541
"10","'PCCGCIGL_06628'","Skluy_12.2.20:20",0.293973855,-0.291570036,-0.820434339,-0.737163639,-2.516900602,-3.320949083,-3.087534545,-3.368473399,-0.896747208,-1.808729654,-1.634974998,-1.610155458,-0.756443658,-0.67017957,-1.533192425,-0.884755272
"11","'PCCGCIGL_01423'","Skluy_160.1.1:1",-0.080530053,0.063562418,-0.017527599,-0.143527728,-0.167906992,-0.267281173,0.266239818,-0.393749143,-0.077188803,-0.095752412,-0.140191231,-0.21015202,0.161165679,-0.092578569,-0.204832294,-0.032384502
"12","'PCCGCIGL_01423'","Skluy_20.1.12:12",NA,NA,0.135898571,NA,1.634623019,NA,0.049435893,0.110318386,NA,1.498309436,-0.480480717,1.289461591,0.012528487,0.208645127,NA,0.074732214
"13","'PCCGCIGL_01423'","Skluy_14.4.29:29",-2.32430342,-2.585025759,-2.865365685,-3.211691138,-1.466585552,-1.632504619,-1.554015229,-1.42413108,-2.726474708,-4.076972217,-3.8212679,-3.378504125,-4.947934806,-5.225073988,-5.792896469,-5.200781307
"14","'PCCGCIGL_01423'","Skluy_9.6.29:29",-0.683002878,-0.730631117,-0.528332257,-0.9465388,0.531912038,0.061981243,0.007224482,0.265413283,-0.979209674,-1.130300546,-0.989208095,-0.578233828,-0.320558511,-0.700494357,-0.284604428,-0.411547884
"15","'PCCGCIGL_06667'","Skluy_49.1.5:5",0.408621905,0.490498971,0.540310773,0.347371521,0.086191066,0.424546445,0.270835395,0.112329175,0.447737595,0.693331472,0.660223313,0.74191211,-0.353827719,-0.02348403,-0.204240931,-0.086695832
"16","'PCCGCIGL_05417'","Skluy_7.3.58:58",-0.889927454,-0.819442514,-0.967529393,-1.151982706,-1.565964123,-1.510813954,-1.595417711,-1.53865285,-0.098923772,-0.306776845,-0.194221118,-0.105613729,0.507238773,0.587246713,0.438609628,0.550585401
"17","'PCCGCIGL_05417'","Skluy_92.1.1:1",-0.997195162,-0.934340956,-0.864686408,-0.875600403,-1.710583656,-1.723742218,-1.901466469,-1.59845632,-0.32879574,-0.097941349,-0.332734611,-0.126602657,0.624953472,0.681227742,0.620971974,0.318635085
"18","'PCCGCIGL_06812'","Skluy_78.2.8:8",0.022880106,0.019463051,0.199844044,0.012912447,0.477903849,0.174907737,0.256331834,0.348125042,-0.102146458,-0.355394603,-0.378669995,-0.376003755,0.00286379,-0.116112607,-0.194182656,0.010168967
"19","'PCCGCIGL_07526'","Skluy_53.4.10:10",0.029280855,-0.049189763,-0.038957963,-0.165281615,0.015459798,0.091650343,-0.046654122,0.133395442,0.430707822,0.37709476,0.53342659,0.476306603,0.073466931,-0.001616756,-0.011782371,-0.087674342
"20","'PCCGCIGL_05523'","Skluy_535.1.1:1",-2.584259467,NA,NA,-1.87726089,0.208029886,0.025720867,-0.704042757,-0.712998933,-1.002527312,0.179220779,0.133019422,-0.995886672,-0.24624604,NA,1.417796527,-0.361108381
"21","'PCCGCIGL_05523'","Skluy_8.3.45:45",-0.142103023,-0.455661951,-0.441775077,-0.294995162,-0.487616891,-0.374823219,-0.374268333,-0.283492242,-0.478986144,-0.270522024,-0.028377702,-0.27448528,-0.11948806,-0.240785769,-0.505865629,-0.397972508
"22","'PCCGCIGL_06286'","Skluy_25.4.2:2",-1.62240099,-1.515940809,-1.424787763,-1.530266621,-1.555257712,-1.30241789,-1.422066517,-1.385484601,-1.353432761,-1.397203686,-1.548798193,-1.398458579,-0.196152426,-0.47718496,-0.426223781,-0.365511735
"23","'PCCGCIGL_07254'","Skluy_0.4.31:31",0.229374814,0.260970668,-0.046476518,0.302818172,0.60963514,0.626248097,0.668961372,0.541571782,-0.850703187,-0.58508037,-0.695939931,-0.586634192,-0.063295688,-0.091663888,-0.057012222,0.050847033
"24","'PCCGCIGL_07601'","Skluy_123.2.7:7",-0.193407463,-0.239008057,-0.307554948,0.03915056,-0.686739204,-0.520733465,-0.722959025,-0.70155444,0.572678699,0.720067502,0.944967978,0.370669675,0.235450683,-0.087685989,-0.133735484,-0.280852149
"25","'PCCGCIGL_01725'","Skluy_104.3.2:2",-0.234877211,-0.653700527,-0.626491195,-0.423355205,-0.294146271,-0.403276336,-0.615928159,-0.471552412,-0.019367071,-1.015964902,-0.978868256,-0.82755982,-0.684351741,-0.888913424,-0.928294913,-0.689829127
"26","'PCCGCIGL_05148'","Skluy_63.3.8:8",0.447639955,0.342972602,0.578258994,0.385372457,0.22216876,0.269118387,0.212584768,0.280250713,0.285318569,-0.036870721,0.107815631,0.050469484,-0.256535018,-0.165881515,-0.324887313,-0.163754588
"27","'PCCGCIGL_05148'","Skluy_10.6.21:21",1.303048866,1.320832078,1.202088653,1.295503721,0.978767271,0.946076678,1.087758712,1.22729095,2.402502503,2.086315031,2.060164691,2.249019579,-0.553967521,-0.247276904,-0.349975228,-0.219607454
"28","'PCCGCIGL_05148'","Skluy_107.2.8:8",0.152606138,0.400053737,0.339088643,0.347352181,0.168231237,0.149060771,0.182734699,0.120352842,0.802844041,0.843094453,0.902261208,0.722648662,-0.533582855,-0.395994586,-0.410891455,-0.564734435
"29","'PCCGCIGL_08092'","Skluy_11.1.9:9",-0.255871709,-0.537721526,-0.33396739,-0.425890975,-0.057316338,0.00706937,-0.102222993,-0.024449906,-0.591519491,-0.412565311,-0.3407191,-0.38696016,0.31916657,0.267538836,0.364722018,0.198967071
"30","'PCCGCIGL_05079'","Skluy_109.1.8:8",0.089675092,0.18898883,-0.032817732,0.012474626,0.125571928,0.269341954,0.106988263,0.257860136,-0.66607611,-0.621416564,-0.482618038,-0.537116254,-0.292787633,-0.020285443,-0.329644066,-0.333021801
"31","'PCCGCIGL_07962'","Skluy_133.2.2:2",-0.070936847,0.09450384,0.075062779,0.11601201,0.119399881,0.139170915,0.095168643,-0.051787608,-0.262148431,-0.186530149,-0.430007466,-0.152398955,0.213538165,0.033503747,0.198806417,0.078609823
"32","'PCCGCIGL_05186'","Skluy_70.1.4:4",-0.793770003,-0.796855056,-0.654454229,-0.749722748,-0.614657962,-0.296859933,-0.560349956,-0.533722397,-0.623446265,-0.546837062,-0.424272727,-0.751146578,0.154271425,0.229757404,0.275151079,0.329953552
"33","'PCCGCIGL_05186'","Skluy_10.5.19:19",0.704363864,1.017676037,0.9382043,0.900884608,0.821122012,0.823504605,0.854152809,0.823472916,0.824947019,1.205900225,0.922418364,1.357392693,-0.052955968,0.646374134,0.242538,0.569929954
"34","'PCCGCIGL_04132'","Skluy_125.2.10:10",0.116118328,0.036633256,0.010839978,-0.136071652,-0.209829218,-0.338592425,-0.342146803,-0.292859741,0.2040577,-0.007636736,0.158630677,0.068432882,-0.084632829,0.00604238,-0.270613642,-0.025664635
"35","'PCCGCIGL_04132'","Skluy_158.2.1:1",-0.388339469,-0.259412807,-0.440350194,-0.414857477,-0.56014895,-0.478703791,-0.73882385,-0.439532081,-0.078589885,0.063514604,-0.010855932,0.102724242,0.011680623,-0.145971415,-0.248590319,-0.054356955
"36","'PCCGCIGL_06536'","Skluy_84.3.7:7",0.722189789,0.765688841,1.07208182,0.85313397,1.183469565,1.345918342,1.061083519,1.076460009,-0.681334809,-0.652146184,-0.703746416,-0.193933018,0.149583303,0.572271606,0.49183114,0.771026703
"37","'PCCGCIGL_06536'","Skluy_66.1.8:8",-1.256823396,-1.168714697,-1.355949579,-1.447605181,-0.906475891,-1.820819726,-1.009722349,-1.091746181,-0.113429991,0.18460343,0.543857934,-0.119176467,-0.112256469,0.022441351,0.12986081,-0.470151615
"38","'PCCGCIGL_05678'","Skluy_130.1.5:5",-0.069339476,-0.039398798,-0.161863382,-0.06334587,0.169120063,0.210843746,0.118684097,0.061509299,-0.364248628,-0.332782224,-0.420636543,-0.318327294,-0.431686816,-0.2817749,-0.474206546,-0.289732668
"39","'PCCGCIGL_05678'","Skluy_62.1.7:7",0.752361011,0.664960475,0.843715843,0.778006804,0.433185669,0.487434205,0.477140356,0.537799951,0.5435361,0.625192529,0.574834968,0.609513098,-0.139726145,-0.12516949,-0.354624371,-0.203174072
"40","'PCCGCIGL_02823'","Skluy_34.4.8:8",-0.211505199,-0.072507191,-0.223106639,-0.202669315,-0.180921861,-0.285195741,-0.352256245,-0.27606254,-0.259303327,-0.337841764,-0.383883161,-0.330908142,0.063815726,0.151492159,0.12756166,0.116562553
"41","'PCCGCIGL_03291'","Skluy_15.2.11:11",-0.203381792,-0.2407828,-0.328100713,0.220746001,-0.159291077,-0.292342,-0.24048895,-0.035304351,-0.151669337,-0.14653089,-0.200069482,-0.214567121,-0.176138863,0.006149549,-0.006408215,0.166616064
"42","'PCCGCIGL_07263'","Skluy_0.4.37:37",-0.154169226,-0.582238383,-0.801986109,0.248084261,0.259308583,-0.698195132,1.250443457,-0.019233432,-1.069888667,-0.439045576,-0.127013665,-0.198818133,-0.579209974,0.666759348,-0.398908751,-0.288217942
"43","'PCCGCIGL_01214'","Skluy_87.1.15:15",0.118780906,0.30512066,0.407634119,0.43272867,0.424180413,0.686696958,0.552725438,0.452972437,-0.16663773,-0.123975495,-0.00115326,-0.220369586,-0.570014831,-0.284684189,-0.445344587,-0.476762972
"44","'PCCGCIGL_00447'","Skluy_101.1.4:4",0.149226539,0.24108934,0.13154738,0.182863231,0.034590337,-0.256340726,0.231994911,-0.17171202,-0.071187926,-0.381277532,-0.338371739,-0.398903789,0.119010734,0.288410748,0.012084174,-0.054878917
"45","'PCCGCIGL_06872'","Skluy_24.1.27:27",-0.15911332,-0.22906626,-0.153835372,-0.338819717,-0.357231569,-0.48648196,-0.457881791,-0.245645963,0.07618241,-0.240250198,-0.172553765,-0.009366293,0.688972655,0.5575852,0.302704154,0.354308259
"46","'PCCGCIGL_06872'","Skluy_24.2.1:1",-0.519410308,-0.316235634,-0.448586627,-0.706110839,-0.297722232,-0.287978449,-0.33365542,-0.297385193,-0.12680555,-0.48448564,-0.46215937,-0.377829817,0.547451682,0.44998862,0.290466622,0.681532746
"47","'PCCGCIGL_04598'","Skluy_2.10.6:6",-2.11683655,-2.200596957,-2.19122781,-2.264894989,-2.522886988,-2.486883011,-2.347979086,-2.581576813,-1.77293513,-2.199259673,-1.866895947,-1.479333013,1.08940205,0.97765384,1.080077822,0.637437148
"48","'PCCGCIGL_06483'","Skluy_40.3.2:2",-0.145282485,-0.389838545,-0.063643299,0.081110469,0.407747463,-0.076399752,0.25502179,0.49167095,-0.715079801,-0.25123735,0.356125127,0.249288508,-0.298244062,0.117587591,-0.46341089,0.372829604
"49","'PCCGCIGL_06239'","Skluy_143.2.3:3",0.070444198,0.210800543,0.181549023,0.221010287,-0.105608406,-0.236539443,0.01264996,-0.045985434,0.245000216,0.197832842,0.078281015,0.170987102,-0.038642129,-0.027046098,-0.032881787,-0.009971596
"50","'PCCGCIGL_07318'","Skluy_36.1.14:14",3.064356145,3.052566001,2.842292453,2.841940443,2.741479785,2.673886799,2.557538951,2.693888615,3.049709875,3.01481257,3.711479212,3.245763052,-0.04856783,0.398179837,0.399598121,0.283112943
"51","'PCCGCIGL_04366'","Skluy_1.1.18:18",-0.111946019,-0.124245981,-0.240353386,-0.012912828,-0.03525278,-0.176041707,-0.065248277,0.149957583,-0.830462255,-0.863114915,-0.957750256,-0.841912241,0.076301695,0.023080224,-0.09798118,0.047701956
"52","'PCCGCIGL_04784'","Skluy_103.2.6:6",0.007277306,-0.059960304,-0.214544169,-0.330788501,-0.213349912,-0.206517234,-0.290469585,-0.264223885,0.485847263,0.279503994,0.423554952,0.40917123,-0.196876983,-0.250005775,-0.21247117,-0.149278368
"53","'PCCGCIGL_01815'","Skluy_28.10.5:5",0.936612676,0.45545546,0.359391773,0.303390713,-0.461028673,-0.551171966,-0.121015216,-0.413089643,0.081950544,-0.456056875,-0.286195938,-0.082085093,7.44e-06,-1.153317917,-1.024472592,-0.875720457
"54","'PCCGCIGL_06886'","Skluy_24.1.20:20",0.383102261,0.452407884,0.341398471,0.379991377,0.003544101,0.454980566,0.281805127,0.127706734,1.005040414,0.801224564,0.891081904,0.822994697,-0.404910247,-0.293605429,-0.522356718,-0.395263328
"55","'PCCGCIGL_07840'","Skluy_17.2.2:2",-0.11333206,0.001027972,0.06204307,0.008054709,-0.177019362,-0.535085649,-0.245607107,-0.342668991,0.364443993,0.272996396,0.319571776,0.237232491,0.093345608,0.408938073,-0.034072768,0.183789462
"56","'PCCGCIGL_03242'","Skluy_15.3.17:17",0.142612176,-0.139067488,-0.0634561,-0.011234195,0.018238727,-0.23746659,-0.238884097,-0.220293003,-0.901723153,-1.070707507,-1.050450328,-1.14398792,-0.980005382,-1.035470587,-0.95626043,-1.005438374
"57","'PCCGCIGL_01504'","Skluy_30.1.30:30",-0.563341759,-0.873028531,-1.124924168,-1.264084277,-1.1578145,-0.96576765,-0.850370481,-0.962779603,-0.391647707,-1.17972668,-1.129747611,-0.798880967,0.207048396,-0.574652598,-0.692285364,-0.252707118
"58","'PCCGCIGL_07695'","Skluy_66.1.4:4",-0.175189475,-0.286888466,-0.153477668,-0.502085237,-0.003462139,-0.003891272,-0.185921997,0.015294153,-0.647125804,-1.035110501,-0.837975241,-0.861015521,-0.037283427,-0.140931228,0.184781647,-0.014659088
"59","'PCCGCIGL_05425'","Skluy_92.1.8:8",0.692594309,0.678352636,0.607474965,0.636233387,0.498582022,0.614877501,0.518509323,0.540707756,0.762523548,0.614988842,0.522289845,0.463805132,-0.673663467,-0.480939773,-0.90395912,-0.548333603
"60","'PCCGCIGL_03170'","Skluy_74.1.4:4",-1.276032985,-1.483426082,-1.675424744,-1.769577257,-1.735820012,-1.893405217,-2.045512939,-1.984323284,-1.100692087,-1.829521095,-1.575863455,-1.569191778,0.003166699,-0.446178302,-0.383342332,-0.144550018
"61","'PCCGCIGL_06772'","Skluy_99.2.21:21",0.175665139,0.292787037,0.243717739,-0.016653839,-0.180472506,-0.006624132,0.231992952,0.131553387,0.738949138,0.50961539,0.828115378,0.72535123,-0.069583297,-0.120083748,-0.361333759,-0.158502577
"62","'PCCGCIGL_04659'","Skluy_2.6.38:38",0.35139651,0.454364371,0.34063706,0.252441894,0.369885589,0.575437166,0.428086182,0.62221014,-0.004349535,0.038291995,0.031535175,0.160420237,-0.210162185,-0.222962814,-0.205527191,-0.309444981
"63","'PCCGCIGL_04176'","Skluy_38.1.29:29",1.235450663,0.905539056,0.985360104,1.555069852,2.197470124,2.154769491,2.20048668,1.75010975,1.5712044,0.638473498,0.625366456,1.98674122,-1.428053882,-0.890554719,-1.928672542,-1.707591846
"64","'PCCGCIGL_02906'","Skluy_59.5.5:5",-0.177850879,-0.099419942,-0.199849133,-0.424545937,0.070472706,0.081875203,-0.016733638,0.127998581,-0.193960581,-0.376644157,-0.325487987,-0.329750608,0.0435168,-0.376686357,-0.082018479,-0.089548067
"65","'PCCGCIGL_00348'","Skluy_21.1.17:17",0.191046248,0.254147862,0.413032759,0.30248407,-0.210508951,-0.141565409,-0.27938701,-0.21984047,0.437197289,0.54026891,0.630707254,0.411742734,-0.09212908,0.286948777,0.252140088,0.225331031
"66","'PCCGCIGL_03756'","Skluy_3.3.48:48",0.100146981,-0.065482181,-0.126992968,0.016285924,-0.212127917,-0.215244378,-0.052078053,-0.119642031,0.369491051,0.240929703,0.049985225,0.377007094,-0.336756023,-0.069085471,-0.130081859,-0.192035328
"67","'PCCGCIGL_06125'","Skluy_65.1.25:25",-1.084703151,-0.998393642,-0.90919697,-0.842251976,-0.813299196,-1.014246063,-0.87224093,-0.912506718,-0.83323561,-0.88882663,-1.006763552,-0.916022125,0.328816687,0.385198368,0.36308142,0.264956416
"68","'PCCGCIGL_01721'","Skluy_23.6.6:6",-0.257784507,-0.190809568,-0.234531644,-0.576900825,-0.157890871,-0.151205203,-0.186453302,-0.243593675,-0.258524788,-0.612535389,-0.361548417,-0.359566426,-0.166406723,-0.020579858,-0.250821934,0.105295624
"69","'PCCGCIGL_01721'","Skluy_104.1.8:8",-1.6106487,-1.456020369,-1.631094273,-1.775689898,-0.946477335,-1.119540445,-1.031784343,-0.947326449,-0.980082202,-1.446794626,-1.554526142,-1.248313491,-0.04966895,-0.189390991,-0.1059805,0.201556409
"70","'PCCGCIGL_06804'","Skluy_78.2.4:4",0.2647187,0.123201945,0.121454064,0.105385956,0.138105683,0.098707617,0.084652551,0.008752225,-0.416982045,-0.348487327,-0.417356049,-0.360041929,0.061873181,-0.101948872,0.111969376,0.0409417
"71","'PCCGCIGL_05706'","Skluy_62.4.9:9",-0.959293704,-1.057576497,-0.97713746,-1.040983636,-1.470450514,-1.69246081,-1.461227306,-1.395169129,-0.876060442,-0.899310188,-0.795487107,-0.905467815,-1.061900715,-1.306976886,-1.275822492,-1.270723439
"72","'PCCGCIGL_07771'","Skluy_43.1.11:11",-0.408408014,-0.315385397,-0.374849673,0.079803228,-0.96722305,-0.533461336,-0.380136312,0.004428497,2.467827844,2.093696828,1.893150274,2.393636751,0.188375971,-0.226592447,0.054068756,0.129801071
"73","'PCCGCIGL_04012'","Skluy_2.6.19:19",0.518742959,0.527982684,0.488409132,0.121392336,0.33953944,0.168603101,0.448670404,0.184797367,0.231444914,-0.227783563,-0.023399565,-0.092513987,-0.074899962,0.293075655,-0.340538317,-0.164296897
"74","'PCCGCIGL_04012'","Skluy_4.5.5:5",-0.40896398,-0.472911541,-0.519911926,-0.432448906,-0.723424177,-0.655750212,-0.859766782,-0.779272893,-0.328126707,-0.409509326,-0.463603762,-0.479084453,0.154466997,0.366232414,-0.092149093,0.009274229
"75","'PCCGCIGL_02458'","Skluy_44.1.32:32",-0.225993111,-0.224150269,-0.089377526,-0.276332013,-0.070831117,0.00630746,-0.047869354,0.09770673,-0.427155641,-0.498663612,-0.393698752,-0.479406885,-0.339707407,-0.29335678,-0.255011164,-0.317411199
"76","'PCCGCIGL_04817'","Skluy_35.2.10:10",0.328412531,0.101297861,0.131828374,0.077346338,0.121004194,0.119802549,0.17633828,0.18740604,0.091269327,0.295833454,0.302803388,0.0561158,0.01356889,-0.099330708,-0.14460551,0.059233502
"77","'PCCGCIGL_01789'","Skluy_42.7.12:12",-0.301022861,-0.121931049,-0.0981071,0.139970651,0.151547658,0.403712615,0.174678499,0.0889037,-0.385064948,0.083438095,0.096125973,-0.113157085,-0.149071187,-0.78372893,0.195445816,-0.393612443
"78","'PCCGCIGL_06393'","Skluy_102.2.18:18",-0.672673148,-0.847642538,-0.42763126,-0.929711309,-1.150895973,-1.274630075,-1.569882233,-1.143449776,-0.111172566,-0.335416069,-0.463198678,-0.409631601,0.45452447,0.072802966,-0.018358768,0.02686112
"79","'PCCGCIGL_06393'","Skluy_22.1.46:46",-1.756189341,-1.74781433,-1.547332585,-1.862659996,-4.21572229,-3.584610242,-4.161935454,-4.321825968,-0.245266819,-0.150316017,-0.218387962,-0.296794985,1.86345882,1.983813014,2.106787153,1.618267531
"80","'PCCGCIGL_06393'","Skluy_2.1.30:30",-1.018195156,-0.550594639,-0.93074989,-0.960569887,-1.089450626,-1.106639271,-0.850840844,-0.802127765,1.414634532,0.882609547,1.34083377,1.506296676,1.457182811,1.879547917,1.77432243,1.388351186
"81","'PCCGCIGL_04444'","Skluy_45.3.29:29",-2.624636351,-2.18695081,-1.269589269,-1.682673901,-0.154187502,-0.769568442,-0.111607176,-0.524329259,-0.157057976,-0.11621607,-0.171664967,1.370461319,-3.467254278,-2.698981763,-2.437175142,-3.300582445
"82","'PCCGCIGL_00550'","Skluy_73.1.8:8",-0.078738734,0.085886613,-0.073844127,-0.112811996,0.065720403,-0.092188155,0.094318954,0.101766642,0.421619052,0.472281321,0.507966735,0.65218655,0.34010945,0.09005896,0.187362095,0.168584911
"83","'PCCGCIGL_07169'","Skluy_0.3.51:51",-0.011117332,-0.189674884,-0.135341567,-0.183059777,0.066034892,0.054910441,0.110760479,0.08411753,0.019633477,0.056137635,0.224130875,0.061251387,-0.000582121,0.076582076,-0.049464984,-0.113451399
"84","'PCCGCIGL_06372'","Skluy_102.2.3:3",0.419218951,0.518891651,0.420042199,0.421090181,0.483570923,0.333704462,0.563830022,0.463028444,0.738468194,0.674670061,0.820922057,0.738091917,-0.650828241,-0.30381898,-0.451843011,-0.465816572
"85","'PCCGCIGL_01182'","Skluy_13.5.4:4",0.280862564,0.280961764,0.31200187,0.167937962,0.401369248,0.366998079,0.440302332,0.397197529,-0.15218871,-0.219570172,-0.214558214,-0.136560129,-0.163477271,-0.097770757,-0.190513006,-0.087379315
"86","'PCCGCIGL_07192'","Skluy_0.3.65:65",0.514893161,0.54609083,0.534675012,0.386830466,0.608749621,0.459915176,0.696529592,0.566636998,0.219666994,0.096837701,0.251703222,0.305131721,-0.222612597,-0.303741092,-0.202882997,-0.334440608
"87","'PCCGCIGL_07461'","Skluy_6.4.39:39",0.097191539,0.165389805,0.1370262,0.010885541,0.169012131,0.419869119,0.389927532,0.340218268,-0.308803904,-0.579147092,-0.285808438,-0.437776937,-0.344113312,-0.449883861,-0.433448457,-0.416518638
"88","'PCCGCIGL_05139'","Skluy_10.6.27:27",-0.48023561,-0.263008364,-0.178109975,-0.365074928,0.02326012,-0.120786308,-0.093575872,-0.14723705,0.273094459,-0.107171137,-0.109485885,0.000581158,-0.387001275,0.001311018,-0.120541201,-0.108565721
"89","'PCCGCIGL_00103'","Skluy_93.1.20:20",-0.024109758,0.014425396,0.137309983,-0.078682484,0.275901405,0.181711069,0.26321349,0.074441597,0.075686828,-0.090385229,0.027909426,-0.109387549,0.004341604,-0.134077636,-0.075508638,-0.024780225
"90","'PCCGCIGL_07264'","Skluy_0.4.38:38",0.004115722,-0.118827079,-0.023356162,0.141117985,0.07274865,0.050585237,0.223721336,0.023596637,-0.772071757,-1.244832257,-1.024838482,-0.93423456,0.793868156,0.424568284,0.78659257,0.273546695
"91","'PCCGCIGL_00076'","Skluy_174.1.2:2",0.039187063,-0.326948082,-0.19989095,-0.45522059,-0.2151853,-0.697729543,-0.545776976,-0.459704854,-0.037386597,-0.094045261,-0.301155761,-0.223068524,0.04202535,0.261678866,0.168134532,0.15256942
"92","'PCCGCIGL_08127'","Skluy_11.2.1:1",2.907884192,3.012615201,2.881806946,2.831207022,2.467199613,2.41805279,2.529648786,2.378856018,2.873414253,2.903843041,2.801270421,2.662393893,1.404971455,1.058167319,1.268519516,1.13766485
"93","'PCCGCIGL_05308'","Skluy_7.1.16:16",0.518540133,0.259897794,0.738501944,2.471049528,-0.280330272,0.086611094,1.472201726,0.927846915,2.975418276,1.957046656,1.666613726,3.196510569,0.106228789,0.309390266,-0.239177985,-0.600930142
"94","'PCCGCIGL_07402'","Skluy_6.3.26:26",0.044203431,0.188468469,0.384760023,0.240244977,0.501777918,0.699682714,0.488987343,0.311118757,-0.550138025,-0.42447419,-0.419183445,-0.354537481,0.072387252,0.162636063,0.103542992,0.092695591
"95","'PCCGCIGL_02175'","Skluy_82.4.3:3",-3.106896277,-2.910003303,-1.792721877,-3.49611709,-2.432121778,-3.048460418,-2.602494297,-2.317261435,-1.905814062,-2.264046116,-2.4037366,-2.16934997,0.975822722,0.545614205,0.866655696,0.688933194
"96","'PCCGCIGL_00907'","Skluy_46.3.14:14",-0.035550021,0.11552614,0.289017192,0.155714581,0.296322001,0.463035596,0.392280051,0.228995895,0.10793863,0.247661082,0.46342978,0.213869742,-0.126536413,-0.06688676,-0.116174127,-0.219548826
"97","'PCCGCIGL_02104'","Skluy_81.1.17:17",-0.239782629,-0.369583337,-0.473300451,-0.396731606,-0.462351833,-0.451807884,-0.295335284,-0.439706641,-0.24242043,-0.524135905,-0.333810447,-0.269192483,-0.126769484,-0.028372283,-0.192031526,-0.147166254
"98","'PCCGCIGL_06646'","Skluy_12.2.10:10",2.377080278,2.16044886,2.218517083,2.354389519,2.379792889,2.13067367,2.373765155,2.149726897,1.346437582,1.56681072,1.28599655,1.304626127,1.742384193,1.60675437,1.502065212,1.734890528
"99","'PCCGCIGL_00446'","Skluy_22.1.51:51",-0.37507103,-0.329257375,-0.589370047,-0.367590613,-0.449887265,-0.441779846,-0.346378254,-0.376907766,-0.113546852,-0.089977322,0.017926472,-0.168835355,0.243239724,-0.000494387,0.081604364,-0.165898609
"100","'PCCGCIGL_00446'","Skluy_101.1.5:5",-1.233293981,-1.018895688,-0.737715737,-0.890289475,-1.030717058,-1.147034652,-0.857249959,-0.881417468,-0.035914888,0.057991507,-0.135190985,0.031355754,0.054599734,-0.103567743,-0.067183829,-0.182012151
"101","'PCCGCIGL_03327'","Skluy_5.2.2:2",0.461455294,0.431920179,0.564035028,0.539421254,0.095532985,0.030682967,-0.187784589,0.273549305,0.752119048,0.703162046,0.525721448,0.640663302,-0.155608389,0.09931238,0.027846467,0.302223774
"102","'PCCGCIGL_00796'","Skluy_16.1.7:7",0.217036736,0.381337564,0.616519452,0.332425183,0.324480698,0.460530973,0.46364729,0.478872619,-0.088070361,0.067468828,-0.060139464,-0.060623957,0.009119004,0.044438841,-0.107815393,0.029477881
"103","'PCCGCIGL_05857'","Skluy_71.2.11:11",-1.337582851,-1.194525914,-1.297375284,-1.059239913,-1.275398818,-1.237070064,-1.226778663,-1.184607426,-0.83649033,-0.486592585,-0.65016595,-0.696823181,0.028825713,-0.353661691,-0.201607464,-0.374411377
